id	gtin	title	gender	quantity	size	colour	item_group_id	hierarchy	availability	link	sale_price	price	description	custom_label_3	shipping(price)	brand_name	size_system	condition	age_group	identifier_exists	pdxtcat_testing	pdxtstyletax	google_product_category	product_type	category_list	additional_image_link	image_link
AZZ00110-105-18	AZZ0011010518	"Bella Batwing Tie Shift Dress"	Female	1	6	black	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-105-18.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_black_xl.jpg
AZZ00110-105-20	AZZ0011010520	"Bella Batwing Tie Shift Dress"	Female	9	8	black	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-105-20.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_black_xl.jpg
AZZ00110-105-22	AZZ0011010522	"Bella Batwing Tie Shift Dress"	Female	1	10	black	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-105-22.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_black_xl.jpg
AZZ00110-105-24	AZZ0011010524	"Bella Batwing Tie Shift Dress"	Female	2	12	black	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-105-24.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_black_xl.jpg
AZZ00110-135-18	AZZ0011013518	"Bella Batwing Tie Shift Dress"	Female	4	6	khaki	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-135-18.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl.jpg
AZZ00110-135-20	AZZ0011013520	"Bella Batwing Tie Shift Dress"	Female	11	8	khaki	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-135-20.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl.jpg
AZZ00110-135-22	AZZ0011013522	"Bella Batwing Tie Shift Dress"	Female	5	10	khaki	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-135-22.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl.jpg
AZZ00110-135-24	AZZ0011013524	"Bella Batwing Tie Shift Dress"	Female	13	12	khaki	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-135-24.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_khaki_xl.jpg
AZZ00110-157-16	AZZ0011015716	"Bella Batwing Tie Shift Dress"	Female	9	4	red	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-157-16.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_red_xl.jpg
AZZ00110-157-18	AZZ0011015718	"Bella Batwing Tie Shift Dress"	Female	18	6	red	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-157-18.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_red_xl.jpg
AZZ00110-157-20	AZZ0011015720	"Bella Batwing Tie Shift Dress"	Female	8	8	red	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-157-20.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_red_xl.jpg
AZZ00110-157-22	AZZ0011015722	"Bella Batwing Tie Shift Dress"	Female	1	10	red	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-157-22.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_red_xl.jpg
AZZ00110-157-24	AZZ0011015724	"Bella Batwing Tie Shift Dress"	Female	13	12	red	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-157-24.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_red_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_red_xl.jpg
AZZ00110-161-18	AZZ0011016118	"Bella Batwing Tie Shift Dress"	Female	28	6	sand	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-161-18.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl.jpg
AZZ00110-161-20	AZZ0011016120	"Bella Batwing Tie Shift Dress"	Female	31	8	sand	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-161-20.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl.jpg
AZZ00110-161-22	AZZ0011016122	"Bella Batwing Tie Shift Dress"	Female	39	10	sand	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-161-22.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl.jpg
AZZ00110-161-24	AZZ0011016124	"Bella Batwing Tie Shift Dress"	Female	6	12	sand	AZZ00110	Variant	"In Stock"	http://us.bhx.com/AZZ00110-161-24.html	"8.00 USD"	"10.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses		"Clothing & Accessories > Clothing > Dresses"	Dresses		http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00110_sand_xl.jpg
AZZ00113	AZZ00113	"Asymmetric T-Shirt Midi Dress"	Female	2112			AZZ00113	Parent	"In Stock"	http://us.bhx.com/AZZ00113.html	"20.00 USD"	"20.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses	"T-Shirt Dresses"	"Clothing & Accessories > Clothing > Dresses"	"Clothing>Dresses>T-Shirt Dresses"		http://i1.adis.ws/i/bhxamplience/azz00113_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00113_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00113_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00113_khaki_xl.jpg
AZZ00113-105-14	AZZ0011310514	"Asymmetric T-Shirt Midi Dress"	Female	27	2	black	AZZ00113	Variant	"In Stock"	http://us.bhx.com/AZZ00113-105-14.html	"20.00 USD"	"20.00 USD"	"Dresses are the most-wanted wardrobe item for day-to-night dressing. From cool-tone whites to block brights, we've got the everyday skater dresses and party-ready bodycon styles that are perfect for transitioning from day to play. Minis, midis and maxis are our motto, with classic jersey always genius and printed cami dresses the season's killer cut - add skyscraper heels for a serioulsy statement look. Dress up or down in style with bhx."		" "	bhx	US	New	adult	TRUE	Dresses	"T-Shirt Dresses"	"Clothing & Accessories > Clothing > Dresses"	"Clothing>Dresses>T-Shirt Dresses"		http://i1.adis.ws/i/bhxamplience/azz00113_black_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00113_black_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00113_black_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00113_black_xl.jpg
